review_id,product_id,user_id,rating,review_text,helpful_votes,review_time
R001944,P00197,U00918,4,日常使用很流畅；拍照清晰、性能流畅、连接稳定方面体验较突出。,42,2025-03-15T09:00:00+10:00
R001945,P00050,U00225,4,日常使用很流畅；游戏体验稳定、性能流畅、办公效率高方面体验较突出。,74,2025-10-24T09:00:00+10:00
R001946,P00701,U00934,5,做工扎实；办公效率高、连接稳定、品质可靠方面体验较突出。,93,2025-08-07T09:00:00+10:00
R001947,P00025,U00613,4,性价比可以；办公效率高、屏幕素质好、轻便易携带方面体验较突出。,127,2025-04-19T09:00:00+10:00
R001948,P00400,U00439,4,性价比可以；音质和降噪好、连接稳定、品质可靠方面体验较突出。,49,2024-10-02T09:00:00+10:00
R001949,P00505,U01280,5,做工扎实；屏幕素质好、品质可靠、办公效率高方面体验较突出。,91,2026-04-27T09:00:00+10:00
R001950,P00378,U00176,4,屏幕观感不错；连接稳定、品质可靠、音质和降噪好方面体验较突出。,7,2025-07-02T09:00:00+10:00
R001951,P00568,U01530,5,屏幕观感不错；游戏体验稳定、连接稳定、办公效率高方面体验较突出。,66,2024-12-12T09:00:00+10:00
R001952,P00205,U02239,5,续航表现符合预期；屏幕素质好、连接稳定、拍照清晰方面体验较突出。,25,2026-03-03T09:00:00+10:00
R001953,P00350,U02096,5,续航表现符合预期；轻便易携带、办公效率高、屏幕素质好方面体验较突出。,118,2025-03-13T09:00:00+10:00
R001954,P00579,U02342,3,整体满意，但仍有提升空间；品质可靠、办公效率高、连接稳定方面体验较突出。,114,2025-03-30T09:00:00+10:00
R001955,P00492,U00017,3,适合特定场景，购买前建议对比；连接稳定、品质可靠、游戏体验稳定方面体验较突出。,34,2024-10-27T09:00:00+10:00
R001956,P00054,U01505,5,连接稳定；性能流畅、屏幕素质好、游戏体验稳定方面体验较突出。,27,2025-10-11T09:00:00+10:00
R001957,P00603,U01208,4,屏幕观感不错；办公效率高、连接稳定、品质可靠方面体验较突出。,144,2026-07-15T09:00:00+10:00
R001958,P00696,U01543,4,做工扎实；品质可靠、轻便易携带、游戏体验稳定方面体验较突出。,98,2026-05-11T09:00:00+10:00
R001959,P00660,U01504,4,屏幕观感不错；轻便易携带、办公效率高、游戏体验稳定方面体验较突出。,86,2025-02-24T09:00:00+10:00
R001960,P00018,U01854,4,做工扎实；游戏体验稳定、办公效率高、屏幕素质好方面体验较突出。,175,2025-10-22T09:00:00+10:00
R001961,P00645,U00551,5,做工扎实；轻便易携带、品质可靠、游戏体验稳定方面体验较突出。,86,2026-06-17T09:00:00+10:00
R001962,P00649,U00248,5,屏幕观感不错；游戏体验稳定、轻便易携带、办公效率高方面体验较突出。,89,2026-04-18T09:00:00+10:00
R001963,P00697,U00336,4,屏幕观感不错；轻便易携带、游戏体验稳定、品质可靠方面体验较突出。,0,2024-12-13T09:00:00+10:00
R001964,P00576,U02093,5,做工扎实；连接稳定、屏幕素质好、办公效率高方面体验较突出。,10,2024-12-28T09:00:00+10:00
R001965,P00673,U01035,5,日常使用很流畅；办公效率高、轻便易携带、游戏体验稳定方面体验较突出。,77,2025-05-22T09:00:00+10:00
R001966,P00130,U01483,4,续航表现符合预期；屏幕素质好、拍照清晰、性能流畅方面体验较突出。,22,2024-11-12T09:00:00+10:00
R001967,P00132,U02294,5,连接稳定；屏幕素质好、拍照清晰、连接稳定方面体验较突出。,14,2026-02-13T09:00:00+10:00
R001968,P00324,U02162,4,性价比可以；音质和降噪好、屏幕素质好、性能流畅方面体验较突出。,118,2025-06-22T09:00:00+10:00
R001969,P00200,U01993,5,屏幕观感不错；轻便易携带、拍照清晰、续航持久方面体验较突出。,52,2025-01-08T09:00:00+10:00
R001970,P00089,U02371,5,日常使用很流畅；办公效率高、轻便易携带、游戏体验稳定方面体验较突出。,11,2025-01-31T09:00:00+10:00
R001971,P00344,U00319,5,日常使用很流畅；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,49,2025-05-08T09:00:00+10:00
R001972,P00043,U00226,3,适合特定场景，购买前建议对比；办公效率高、性能流畅、续航持久方面体验较突出。,85,2025-08-26T09:00:00+10:00
R001973,P00653,U02201,4,续航表现符合预期；轻便易携带、办公效率高、连接稳定方面体验较突出。,119,2026-06-30T09:00:00+10:00
R001974,P00194,U01848,5,屏幕观感不错；性能流畅、屏幕素质好、连接稳定方面体验较突出。,44,2025-12-22T09:00:00+10:00
R001975,P00346,U02245,3,功能够用，细节中规中矩；轻便易携带、办公效率高、续航持久方面体验较突出。,128,2025-02-16T09:00:00+10:00
R001976,P00240,U00814,4,屏幕观感不错；轻便易携带、续航持久、拍照清晰方面体验较突出。,34,2025-01-25T09:00:00+10:00
R001977,P00312,U00197,3,适合特定场景，购买前建议对比；轻便易携带、屏幕素质好、办公效率高方面体验较突出。,61,2026-08-19T09:00:00+10:00
R001978,P00683,U01587,5,日常使用很流畅；轻便易携带、品质可靠、办公效率高方面体验较突出。,101,2025-04-02T09:00:00+10:00
R001979,P00541,U00875,4,屏幕观感不错；连接稳定、办公效率高、品质可靠方面体验较突出。,46,2025-06-18T09:00:00+10:00
R001980,P00553,U00191,5,做工扎实；连接稳定、办公效率高、品质可靠方面体验较突出。,152,2025-08-06T09:00:00+10:00
R001981,P00697,U01121,5,屏幕观感不错；轻便易携带、游戏体验稳定、品质可靠方面体验较突出。,143,2025-09-15T09:00:00+10:00
R001982,P00157,U01001,5,屏幕观感不错；性能流畅、屏幕素质好、连接稳定方面体验较突出。,129,2025-10-09T09:00:00+10:00
R001983,P00460,U01280,4,日常使用很流畅；连接稳定、轻便易携带、续航持久方面体验较突出。,80,2025-06-12T09:00:00+10:00
R001984,P00066,U00651,5,做工扎实；轻便易携带、屏幕素质好、办公效率高方面体验较突出。,7,2026-03-10T09:00:00+10:00
R001985,P00367,U00372,5,日常使用很流畅；续航持久、连接稳定、轻便易携带方面体验较突出。,148,2024-09-27T09:00:00+10:00
R001986,P00024,U02163,5,日常使用很流畅；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,136,2026-02-03T09:00:00+10:00
R001987,P00537,U02297,4,连接稳定；屏幕素质好、办公效率高、游戏体验稳定方面体验较突出。,49,2026-08-01T09:00:00+10:00
R001988,P00486,U00474,4,续航表现符合预期；连接稳定、屏幕素质好、品质可靠方面体验较突出。,105,2025-02-12T09:00:00+10:00
R001989,P00291,U00409,5,日常使用很流畅；轻便易携带、续航持久、屏幕素质好方面体验较突出。,93,2025-08-15T09:00:00+10:00
R001990,P00211,U00263,5,性价比可以；拍照清晰、轻便易携带、性能流畅方面体验较突出。,14,2026-04-22T09:00:00+10:00
R001991,P00082,U01483,4,屏幕观感不错；性能流畅、办公效率高、轻便易携带方面体验较突出。,56,2026-04-18T09:00:00+10:00
R001992,P00302,U00803,4,日常使用很流畅；屏幕素质好、音质和降噪好、性能流畅方面体验较突出。,153,2025-04-22T09:00:00+10:00
R001993,P00614,U00486,4,日常使用很流畅；游戏体验稳定、办公效率高、品质可靠方面体验较突出。,173,2025-12-18T09:00:00+10:00
R001994,P00221,U01131,3,功能够用，细节中规中矩；性能流畅、续航持久、拍照清晰方面体验较突出。,83,2025-02-16T09:00:00+10:00
R001995,P00038,U00626,4,做工扎实；性能流畅、屏幕素质好、轻便易携带方面体验较突出。,47,2026-06-29T09:00:00+10:00
R001996,P00261,U00127,5,连接稳定；办公效率高、轻便易携带、音质和降噪好方面体验较突出。,44,2024-10-09T09:00:00+10:00
R001997,P00578,U01039,4,连接稳定；屏幕素质好、品质可靠、办公效率高方面体验较突出。,16,2025-04-20T09:00:00+10:00
R001998,P00150,U01586,5,连接稳定；续航持久、连接稳定、屏幕素质好方面体验较突出。,110,2026-05-22T09:00:00+10:00
R001999,P00602,U01217,4,性价比可以；游戏体验稳定、品质可靠、轻便易携带方面体验较突出。,167,2025-05-21T09:00:00+10:00
R002000,P00090,U01794,3,整体满意，但仍有提升空间；轻便易携带、游戏体验稳定、续航持久方面体验较突出。,72,2026-02-01T09:00:00+10:00
R002001,P00195,U02168,5,续航表现符合预期；拍照清晰、轻便易携带、连接稳定方面体验较突出。,28,2025-06-23T09:00:00+10:00
R002002,P00386,U01811,5,续航表现符合预期；续航持久、轻便易携带、连接稳定方面体验较突出。,169,2025-02-15T09:00:00+10:00
R002003,P00066,U01218,4,做工扎实；轻便易携带、屏幕素质好、办公效率高方面体验较突出。,82,2026-07-25T09:00:00+10:00
R002004,P00080,U01699,5,做工扎实；游戏体验稳定、性能流畅、续航持久方面体验较突出。,28,2025-05-23T09:00:00+10:00
R002005,P00514,U02161,5,日常使用很流畅；游戏体验稳定、品质可靠、屏幕素质好方面体验较突出。,149,2025-07-06T09:00:00+10:00
R002006,P00610,U00480,3,整体满意，但仍有提升空间；游戏体验稳定、轻便易携带、品质可靠方面体验较突出。,54,2025-07-28T09:00:00+10:00
R002007,P00238,U01889,4,连接稳定；屏幕素质好、连接稳定、轻便易携带方面体验较突出。,97,2025-11-09T09:00:00+10:00
R002008,P00460,U01921,4,日常使用很流畅；连接稳定、轻便易携带、续航持久方面体验较突出。,146,2025-01-12T09:00:00+10:00
R002009,P00564,U01206,5,性价比可以；办公效率高、连接稳定、屏幕素质好方面体验较突出。,3,2026-04-01T09:00:00+10:00
R002010,P00373,U01619,4,连接稳定；轻便易携带、续航持久、品质可靠方面体验较突出。,88,2025-09-26T09:00:00+10:00
R002011,P00707,U00319,3,功能够用，细节中规中矩；品质可靠、游戏体验稳定、办公效率高方面体验较突出。,151,2026-05-25T09:00:00+10:00
R002012,P00605,U01243,4,续航表现符合预期；游戏体验稳定、品质可靠、连接稳定方面体验较突出。,63,2025-12-02T09:00:00+10:00
R002013,P00520,U00865,5,日常使用很流畅；办公效率高、品质可靠、连接稳定方面体验较突出。,116,2025-02-26T09:00:00+10:00
R002014,P00647,U02251,5,连接稳定；办公效率高、游戏体验稳定、轻便易携带方面体验较突出。,116,2026-07-01T09:00:00+10:00
R002015,P00121,U00504,5,性价比可以；拍照清晰、性能流畅、轻便易携带方面体验较突出。,62,2026-02-16T09:00:00+10:00
R002016,P00328,U02106,5,性价比可以；轻便易携带、办公效率高、续航持久方面体验较突出。,142,2026-05-30T09:00:00+10:00
R002017,P00330,U02248,5,屏幕观感不错；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,150,2025-01-04T09:00:00+10:00
R002018,P00396,U01318,4,续航表现符合预期；续航持久、音质和降噪好、轻便易携带方面体验较突出。,8,2024-12-17T09:00:00+10:00
R002019,P00311,U00710,4,屏幕观感不错；轻便易携带、性能流畅、屏幕素质好方面体验较突出。,57,2026-06-27T09:00:00+10:00
R002020,P00311,U01758,4,做工扎实；轻便易携带、性能流畅、屏幕素质好方面体验较突出。,122,2025-10-11T09:00:00+10:00
R002021,P00160,U00419,4,屏幕观感不错；拍照清晰、连接稳定、轻便易携带方面体验较突出。,164,2024-09-09T09:00:00+10:00
R002022,P00102,U00262,4,做工扎实；办公效率高、性能流畅、轻便易携带方面体验较突出。,12,2026-07-23T09:00:00+10:00
R002023,P00355,U01457,4,日常使用很流畅；性能流畅、屏幕素质好、轻便易携带方面体验较突出。,9,2025-09-08T09:00:00+10:00
R002024,P00159,U00017,5,连接稳定；连接稳定、屏幕素质好、续航持久方面体验较突出。,84,2025-03-05T09:00:00+10:00
R002025,P00641,U01386,5,做工扎实；品质可靠、连接稳定、游戏体验稳定方面体验较突出。,39,2026-08-17T09:00:00+10:00
R002026,P00149,U02392,4,续航表现符合预期；轻便易携带、连接稳定、拍照清晰方面体验较突出。,89,2026-06-13T09:00:00+10:00
R002027,P00013,U01087,5,屏幕观感不错；续航持久、性能流畅、轻便易携带方面体验较突出。,161,2026-07-13T09:00:00+10:00
R002028,P00534,U00512,3,功能够用，细节中规中矩；连接稳定、品质可靠、办公效率高方面体验较突出。,122,2025-05-03T09:00:00+10:00
R002029,P00116,U01235,4,续航表现符合预期；屏幕素质好、续航持久、轻便易携带方面体验较突出。,9,2025-04-25T09:00:00+10:00
R002030,P00262,U01756,5,日常使用很流畅；轻便易携带、续航持久、屏幕素质好方面体验较突出。,153,2025-07-30T09:00:00+10:00
R002031,P00167,U01334,5,续航表现符合预期；连接稳定、性能流畅、屏幕素质好方面体验较突出。,9,2026-04-19T09:00:00+10:00
R002032,P00306,U01376,5,日常使用很流畅；办公效率高、屏幕素质好、音质和降噪好方面体验较突出。,139,2026-04-10T09:00:00+10:00
R002033,P00107,U00591,4,做工扎实；续航持久、游戏体验稳定、办公效率高方面体验较突出。,103,2025-09-10T09:00:00+10:00
R002034,P00639,U00454,4,日常使用很流畅；连接稳定、办公效率高、轻便易携带方面体验较突出。,69,2024-11-19T09:00:00+10:00
R002035,P00340,U00859,4,屏幕观感不错；办公效率高、屏幕素质好、轻便易携带方面体验较突出。,133,2025-04-28T09:00:00+10:00
R002036,P00396,U00433,4,做工扎实；续航持久、音质和降噪好、轻便易携带方面体验较突出。,21,2026-01-03T09:00:00+10:00
R002037,P00257,U01555,5,做工扎实；办公效率高、续航持久、屏幕素质好方面体验较突出。,102,2025-11-03T09:00:00+10:00
R002038,P00493,U01966,4,连接稳定；连接稳定、屏幕素质好、品质可靠方面体验较突出。,179,2025-04-28T09:00:00+10:00
R002039,P00025,U02270,4,日常使用很流畅；办公效率高、屏幕素质好、轻便易携带方面体验较突出。,179,2024-10-05T09:00:00+10:00
R002040,P00069,U00636,5,性价比可以；轻便易携带、办公效率高、游戏体验稳定方面体验较突出。,84,2024-11-09T09:00:00+10:00
R002041,P00679,U01085,5,续航表现符合预期；品质可靠、连接稳定、办公效率高方面体验较突出。,38,2025-05-23T09:00:00+10:00
R002042,P00435,U02077,4,日常使用很流畅；品质可靠、轻便易携带、音质和降噪好方面体验较突出。,17,2026-07-24T09:00:00+10:00
R002043,P00604,U00988,4,续航表现符合预期；游戏体验稳定、品质可靠、轻便易携带方面体验较突出。,124,2025-07-04T09:00:00+10:00
R002044,P00556,U01754,5,性价比可以；品质可靠、屏幕素质好、办公效率高方面体验较突出。,71,2025-11-07T09:00:00+10:00
R002045,P00627,U01029,4,屏幕观感不错；游戏体验稳定、连接稳定、办公效率高方面体验较突出。,21,2025-04-08T09:00:00+10:00
R002046,P00558,U00712,3,功能够用，细节中规中矩；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,80,2026-03-13T09:00:00+10:00
R002047,P00186,U02248,4,日常使用很流畅；屏幕素质好、续航持久、性能流畅方面体验较突出。,110,2025-04-06T09:00:00+10:00
R002048,P00010,U00606,5,日常使用很流畅；续航持久、办公效率高、屏幕素质好方面体验较突出。,124,2026-01-20T09:00:00+10:00
R002049,P00597,U02461,4,续航表现符合预期；办公效率高、屏幕素质好、品质可靠方面体验较突出。,89,2025-10-26T09:00:00+10:00
R002050,P00592,U01351,3,整体满意，但仍有提升空间；连接稳定、游戏体验稳定、屏幕素质好方面体验较突出。,151,2024-11-12T09:00:00+10:00
R002051,P00246,U00246,4,日常使用很流畅；办公效率高、音质和降噪好、续航持久方面体验较突出。,53,2024-11-03T09:00:00+10:00
R002052,P00045,U01622,4,性价比可以；续航持久、办公效率高、性能流畅方面体验较突出。,29,2024-12-07T09:00:00+10:00
R002053,P00505,U00293,5,性价比可以；屏幕素质好、品质可靠、办公效率高方面体验较突出。,173,2026-03-27T09:00:00+10:00
R002054,P00256,U01418,5,屏幕观感不错；续航持久、办公效率高、轻便易携带方面体验较突出。,136,2026-06-28T09:00:00+10:00
R002055,P00676,U01247,4,连接稳定；品质可靠、游戏体验稳定、连接稳定方面体验较突出。,177,2025-12-27T09:00:00+10:00
R002056,P00341,U00201,3,功能够用，细节中规中矩；音质和降噪好、屏幕素质好、续航持久方面体验较突出。,177,2025-08-11T09:00:00+10:00
R002057,P00089,U01066,5,屏幕观感不错；办公效率高、轻便易携带、游戏体验稳定方面体验较突出。,106,2025-11-06T09:00:00+10:00
R002058,P00065,U01784,3,优点明显，也存在取舍；续航持久、性能流畅、办公效率高方面体验较突出。,90,2026-05-28T09:00:00+10:00
R002059,P00211,U01189,5,续航表现符合预期；拍照清晰、轻便易携带、性能流畅方面体验较突出。,62,2025-02-16T09:00:00+10:00
R002060,P00133,U01431,5,续航表现符合预期；性能流畅、续航持久、轻便易携带方面体验较突出。,49,2025-02-08T09:00:00+10:00
R002061,P00149,U00019,4,日常使用很流畅；轻便易携带、连接稳定、拍照清晰方面体验较突出。,20,2025-02-06T09:00:00+10:00
R002062,P00409,U02206,4,续航表现符合预期；续航持久、音质和降噪好、连接稳定方面体验较突出。,148,2024-10-28T09:00:00+10:00
R002063,P00711,U01276,4,续航表现符合预期；轻便易携带、游戏体验稳定、品质可靠方面体验较突出。,54,2025-09-26T09:00:00+10:00
R002064,P00574,U01129,3,优点明显，也存在取舍；游戏体验稳定、连接稳定、办公效率高方面体验较突出。,106,2025-02-12T09:00:00+10:00
R002065,P00331,U01712,5,续航表现符合预期；轻便易携带、音质和降噪好、续航持久方面体验较突出。,126,2026-05-01T09:00:00+10:00
R002066,P00513,U01595,4,续航表现符合预期；游戏体验稳定、品质可靠、屏幕素质好方面体验较突出。,87,2025-08-12T09:00:00+10:00
R002067,P00679,U01638,3,整体满意，但仍有提升空间；品质可靠、连接稳定、办公效率高方面体验较突出。,179,2025-10-08T09:00:00+10:00
R002068,P00294,U02312,4,屏幕观感不错；轻便易携带、音质和降噪好、屏幕素质好方面体验较突出。,76,2025-07-17T09:00:00+10:00
R002069,P00434,U01263,5,续航表现符合预期；续航持久、品质可靠、轻便易携带方面体验较突出。,142,2025-11-10T09:00:00+10:00
R002070,P00392,U01438,4,屏幕观感不错；续航持久、连接稳定、音质和降噪好方面体验较突出。,125,2025-08-26T09:00:00+10:00
R002071,P00343,U02400,5,日常使用很流畅；轻便易携带、办公效率高、性能流畅方面体验较突出。,59,2026-02-12T09:00:00+10:00
R002072,P00356,U01582,5,连接稳定；办公效率高、续航持久、性能流畅方面体验较突出。,134,2026-08-17T09:00:00+10:00
R002073,P00528,U01440,4,性价比可以；品质可靠、办公效率高、屏幕素质好方面体验较突出。,53,2025-07-27T09:00:00+10:00
R002074,P00087,U01879,4,日常使用很流畅；屏幕素质好、办公效率高、性能流畅方面体验较突出。,89,2026-02-23T09:00:00+10:00
R002075,P00539,U02068,5,屏幕观感不错；品质可靠、屏幕素质好、连接稳定方面体验较突出。,87,2025-04-25T09:00:00+10:00
R002076,P00226,U01689,5,屏幕观感不错；连接稳定、续航持久、屏幕素质好方面体验较突出。,69,2024-11-20T09:00:00+10:00
R002077,P00193,U00965,5,屏幕观感不错；连接稳定、续航持久、轻便易携带方面体验较突出。,25,2026-08-01T09:00:00+10:00
R002078,P00173,U00893,5,连接稳定；性能流畅、续航持久、拍照清晰方面体验较突出。,36,2025-12-16T09:00:00+10:00
R002079,P00138,U00868,4,续航表现符合预期；屏幕素质好、连接稳定、续航持久方面体验较突出。,178,2026-04-14T09:00:00+10:00
R002080,P00460,U02127,4,性价比可以；连接稳定、轻便易携带、续航持久方面体验较突出。,137,2025-04-27T09:00:00+10:00
R002081,P00708,U02097,5,日常使用很流畅；轻便易携带、办公效率高、连接稳定方面体验较突出。,58,2025-11-23T09:00:00+10:00
R002082,P00168,U00110,5,续航表现符合预期；屏幕素质好、性能流畅、连接稳定方面体验较突出。,173,2026-04-21T09:00:00+10:00
R002083,P00175,U00399,4,日常使用很流畅；拍照清晰、连接稳定、屏幕素质好方面体验较突出。,19,2025-04-10T09:00:00+10:00
R002084,P00381,U00543,4,做工扎实；续航持久、连接稳定、轻便易携带方面体验较突出。,115,2026-06-29T09:00:00+10:00
R002085,P00126,U02235,5,性价比可以；性能流畅、连接稳定、轻便易携带方面体验较突出。,93,2025-04-24T09:00:00+10:00
R002086,P00117,U01436,4,做工扎实；屏幕素质好、游戏体验稳定、性能流畅方面体验较突出。,169,2025-08-13T09:00:00+10:00
R002087,P00716,U01233,4,屏幕观感不错；游戏体验稳定、轻便易携带、连接稳定方面体验较突出。,45,2025-02-09T09:00:00+10:00
R002088,P00073,U01528,3,优点明显，也存在取舍；办公效率高、续航持久、轻便易携带方面体验较突出。,33,2025-11-10T09:00:00+10:00
R002089,P00141,U00122,5,连接稳定；屏幕素质好、续航持久、拍照清晰方面体验较突出。,102,2026-07-08T09:00:00+10:00
R002090,P00338,U00669,4,连接稳定；屏幕素质好、性能流畅、音质和降噪好方面体验较突出。,115,2024-11-18T09:00:00+10:00
R002091,P00288,U00713,4,日常使用很流畅；续航持久、屏幕素质好、办公效率高方面体验较突出。,19,2024-12-12T09:00:00+10:00
R002092,P00555,U01469,4,性价比可以；办公效率高、屏幕素质好、游戏体验稳定方面体验较突出。,154,2025-07-14T09:00:00+10:00
R002093,P00542,U01673,4,日常使用很流畅；办公效率高、品质可靠、连接稳定方面体验较突出。,33,2025-10-16T09:00:00+10:00
R002094,P00558,U01265,5,性价比可以；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,40,2024-11-01T09:00:00+10:00
R002095,P00087,U00451,5,连接稳定；屏幕素质好、办公效率高、性能流畅方面体验较突出。,169,2025-02-19T09:00:00+10:00
R002096,P00565,U02426,4,日常使用很流畅；游戏体验稳定、屏幕素质好、连接稳定方面体验较突出。,45,2025-01-07T09:00:00+10:00
R002097,P00078,U01423,4,续航表现符合预期；办公效率高、屏幕素质好、轻便易携带方面体验较突出。,41,2025-05-22T09:00:00+10:00
R002098,P00149,U00582,5,做工扎实；轻便易携带、连接稳定、拍照清晰方面体验较突出。,70,2025-11-25T09:00:00+10:00
R002099,P00210,U00075,5,屏幕观感不错；拍照清晰、屏幕素质好、连接稳定方面体验较突出。,167,2024-10-31T09:00:00+10:00
R002100,P00113,U01871,5,性价比可以；性能流畅、游戏体验稳定、续航持久方面体验较突出。,63,2026-03-08T09:00:00+10:00
R002101,P00167,U01710,4,屏幕观感不错；连接稳定、性能流畅、屏幕素质好方面体验较突出。,79,2026-01-12T09:00:00+10:00
R002102,P00263,U01739,4,屏幕观感不错；屏幕素质好、续航持久、性能流畅方面体验较突出。,78,2024-11-04T09:00:00+10:00
R002103,P00159,U01665,4,性价比可以；连接稳定、屏幕素质好、续航持久方面体验较突出。,153,2024-09-11T09:00:00+10:00
R002104,P00551,U01904,5,续航表现符合预期；办公效率高、品质可靠、屏幕素质好方面体验较突出。,155,2025-12-13T09:00:00+10:00
R002105,P00048,U00567,5,续航表现符合预期；续航持久、游戏体验稳定、办公效率高方面体验较突出。,114,2025-04-16T09:00:00+10:00
R002106,P00476,U02068,5,续航表现符合预期；轻便易携带、品质可靠、连接稳定方面体验较突出。,105,2025-12-22T09:00:00+10:00
R002107,P00098,U01337,4,屏幕观感不错；办公效率高、性能流畅、屏幕素质好方面体验较突出。,55,2026-07-06T09:00:00+10:00
R002108,P00672,U00992,4,屏幕观感不错；轻便易携带、品质可靠、连接稳定方面体验较突出。,128,2026-08-14T09:00:00+10:00
R002109,P00038,U01330,4,连接稳定；性能流畅、屏幕素质好、轻便易携带方面体验较突出。,68,2026-04-01T09:00:00+10:00
R002110,P00008,U00212,5,性价比可以；轻便易携带、续航持久、办公效率高方面体验较突出。,46,2026-05-19T09:00:00+10:00
R002111,P00078,U02488,4,屏幕观感不错；办公效率高、屏幕素质好、轻便易携带方面体验较突出。,105,2026-05-15T09:00:00+10:00
R002112,P00381,U02311,5,屏幕观感不错；续航持久、连接稳定、轻便易携带方面体验较突出。,133,2024-11-28T09:00:00+10:00
R002113,P00516,U01879,3,整体满意，但仍有提升空间；品质可靠、连接稳定、游戏体验稳定方面体验较突出。,67,2025-09-21T09:00:00+10:00
R002114,P00392,U00551,5,性价比可以；续航持久、连接稳定、音质和降噪好方面体验较突出。,33,2025-12-28T09:00:00+10:00
R002115,P00022,U01172,4,连接稳定；屏幕素质好、游戏体验稳定、轻便易携带方面体验较突出。,84,2025-10-29T09:00:00+10:00
R002116,P00718,U00726,5,性价比可以；轻便易携带、办公效率高、游戏体验稳定方面体验较突出。,102,2025-03-16T09:00:00+10:00
R002117,P00448,U02440,4,续航表现符合预期；连接稳定、品质可靠、音质和降噪好方面体验较突出。,76,2024-12-14T09:00:00+10:00
R002118,P00171,U01533,4,续航表现符合预期；性能流畅、屏幕素质好、轻便易携带方面体验较突出。,47,2025-04-13T09:00:00+10:00
R002119,P00531,U00055,4,屏幕观感不错；屏幕素质好、连接稳定、品质可靠方面体验较突出。,156,2025-12-23T09:00:00+10:00
R002120,P00289,U00354,4,屏幕观感不错；屏幕素质好、办公效率高、轻便易携带方面体验较突出。,35,2026-02-15T09:00:00+10:00
R002121,P00321,U00339,5,连接稳定；续航持久、办公效率高、屏幕素质好方面体验较突出。,24,2026-06-22T09:00:00+10:00
R002122,P00181,U01051,4,日常使用很流畅；屏幕素质好、性能流畅、轻便易携带方面体验较突出。,8,2024-12-25T09:00:00+10:00
R002123,P00564,U01627,5,续航表现符合预期；办公效率高、连接稳定、屏幕素质好方面体验较突出。,32,2026-08-13T09:00:00+10:00
R002124,P00243,U01123,4,屏幕观感不错；轻便易携带、屏幕素质好、音质和降噪好方面体验较突出。,156,2025-01-19T09:00:00+10:00
R002125,P00498,U01425,5,性价比可以；屏幕素质好、连接稳定、办公效率高方面体验较突出。,116,2025-11-09T09:00:00+10:00
R002126,P00668,U01472,5,做工扎实；游戏体验稳定、办公效率高、品质可靠方面体验较突出。,72,2026-07-14T09:00:00+10:00
R002127,P00406,U01608,5,性价比可以；连接稳定、音质和降噪好、品质可靠方面体验较突出。,73,2025-09-23T09:00:00+10:00
R002128,P00033,U01938,3,整体满意，但仍有提升空间；办公效率高、性能流畅、轻便易携带方面体验较突出。,85,2024-12-12T09:00:00+10:00
R002129,P00371,U00107,5,屏幕观感不错；音质和降噪好、品质可靠、续航持久方面体验较突出。,107,2025-09-13T09:00:00+10:00
R002130,P00622,U02179,3,整体满意，但仍有提升空间；轻便易携带、连接稳定、游戏体验稳定方面体验较突出。,133,2026-04-29T09:00:00+10:00
R002131,P00124,U01226,3,功能够用，细节中规中矩；拍照清晰、连接稳定、轻便易携带方面体验较突出。,0,2024-09-10T09:00:00+10:00
R002132,P00349,U00320,4,屏幕观感不错；音质和降噪好、轻便易携带、续航持久方面体验较突出。,159,2024-09-19T09:00:00+10:00
R002133,P00530,U01763,5,做工扎实；办公效率高、游戏体验稳定、品质可靠方面体验较突出。,105,2025-03-10T09:00:00+10:00
R002134,P00141,U01084,5,续航表现符合预期；屏幕素质好、续航持久、拍照清晰方面体验较突出。,70,2025-02-19T09:00:00+10:00
R002135,P00004,U01779,4,日常使用很流畅；屏幕素质好、游戏体验稳定、轻便易携带方面体验较突出。,137,2024-09-11T09:00:00+10:00
R002136,P00621,U00640,5,屏幕观感不错；连接稳定、办公效率高、轻便易携带方面体验较突出。,116,2025-01-31T09:00:00+10:00
R002137,P00557,U01845,4,屏幕观感不错；办公效率高、品质可靠、屏幕素质好方面体验较突出。,115,2025-10-30T09:00:00+10:00
R002138,P00219,U01287,5,日常使用很流畅；连接稳定、续航持久、拍照清晰方面体验较突出。,162,2026-01-03T09:00:00+10:00
R002139,P00710,U02331,4,续航表现符合预期；轻便易携带、连接稳定、游戏体验稳定方面体验较突出。,62,2024-11-28T09:00:00+10:00
R002140,P00677,U02290,4,连接稳定；轻便易携带、连接稳定、办公效率高方面体验较突出。,73,2026-05-19T09:00:00+10:00
R002141,P00379,U01236,5,屏幕观感不错；轻便易携带、品质可靠、音质和降噪好方面体验较突出。,92,2025-02-09T09:00:00+10:00
R002142,P00654,U01754,5,续航表现符合预期；轻便易携带、办公效率高、游戏体验稳定方面体验较突出。,107,2025-10-03T09:00:00+10:00
R002143,P00423,U01375,4,续航表现符合预期；连接稳定、品质可靠、音质和降噪好方面体验较突出。,88,2024-10-24T09:00:00+10:00
